zfID;zfName;Human_gene_name;ID;Entrez
ENSDARG00000087558;si:ch73-105b23.1;NOTCH4;ENSG00000204301;     4855
ENSDARG00000056517;thoc3;THOC3;ENSG00000051596;    84321
ENSDARG00000090408;ERBB4 (1 of many);ERBB4;ENSG00000178568;     2066
ENSDARG00000105693;CR354588.1;NA;NA;NA
ENSDARG00000017703;paqr3a;PAQR3;ENSG00000163291;   152559
ENSDARG00000077907;si:dkey-183p4.10;NA;NA;NA
ENSDARG00000039900;si:ch73-168d20.1;NA;NA;NA
ENSDARG00000105568;si:ch211-194p6.10;ITLN2;ENSG00000158764;   142683
ENSDARG00000099980;bpifcl;NA;NA;NA
ENSDARG00000076943;lhfpl4b;NA;NA;NA
ENSDARG00000039650;itm2cb;ITM2C;ENSG00000135916;    81618
ENSDARG00000086391;cald1b;CALD1;ENSG00000122786;      800
ENSDARG00000000730;slc6a22.1;SLC6A16;ENSG00000063127;    28968
ENSDARG00000038024;flr;TTC30B;ENSG00000196659;   150737
ENSDARG00000038024;flr;TTC30A;ENSG00000197557;    92104
ENSDARG00000079945;pjvk;GSDMB;ENSG00000073605;    55876
ENSDARG00000079945;pjvk;C14orf178;ENSG00000197734;   283579
ENSDARG00000079945;pjvk;GSDMD;ENSG00000104518;    79792
ENSDARG00000079945;pjvk;GSDMA;ENSG00000167914;   284110
ENSDARG00000079945;pjvk;GSDMC;ENSG00000147697;    56169
ENSDARG00000022995;clic4;CLIC4;ENSG00000169504;    25932
ENSDARG00000018301;si:ch73-186j5.2;CBR3;ENSG00000159231;      874
ENSDARG00000018301;si:ch73-186j5.2;DHRS2;ENSG00000100867;    10202
ENSDARG00000057769;pimr55;NA;NA;NA
ENSDARG00000102403;cry2;CRY2;ENSG00000121671;     1408
ENSDARG00000036430;sat2a;SAT2;ENSG00000141504;   112483
ENSDARG00000060049;zgc:195075;GIMAP1;ENSG00000213203;   170575
ENSDARG00000060049;zgc:195075;GIMAP2;ENSG00000106560;    26157
ENSDARG00000060049;zgc:195075;GIMAP4;ENSG00000133574;    55303
ENSDARG00000060049;zgc:195075;GIMAP6;ENSG00000133561;   474344
ENSDARG00000041411;rad51;RAD51;ENSG00000051180;     5888
ENSDARG00000012688;eif1b;EIF1;ENSG00000173812;    10209
ENSDARG00000101341;si:ch211-262i1.6;C19orf24;ENSG00000228300;    55009
ENSDARG00000061963;vrtn;VRTN;ENSG00000133980;    55237
ENSDARG00000029114;si:dkey-40m6.8;AC008403.1;ENSG00000142235;   114783
ENSDARG00000074556;ganc;AC012651.1;ENSG00000258461;NA
ENSDARG00000074556;ganc;GANC;ENSG00000214013;     2595
ENSDARG00000054030;hoxb5b;HOXB5;ENSG00000120075;     3215
ENSDARG00000075033;GTPBP8;GTPBP8;ENSG00000163607;    29083
ENSDARG00000010384;lpar5a;LPAR5;ENSG00000184574;    57121
ENSDARG00000104522;BX908386.3;NA;NA;NA
ENSDARG00000001437;slc2a1a;SLC2A1;ENSG00000117394;     6513
ENSDARG00000039412;dmrta2;DMRTA2;ENSG00000142700;    63950
ENSDARG00000019335;hes6;HES6;ENSG00000144485;    55502
ENSDARG00000101644;ARHGEF17;ARHGEF17;ENSG00000110237;     9828
ENSDARG00000100229;si:ch211-238e22.5;NA;NA;NA
ENSDARG00000058533;pole;POLE;ENSG00000177084;     5426
ENSDARG00000103478;nsun6;NSUN6;ENSG00000241058;   221078
ENSDARG00000009480;pdcl;PDCL;ENSG00000136940;     5082
ENSDARG00000069431;slc26a4;SLC26A4;ENSG00000091137;     5172
ENSDARG00000055359;sp100.1;NA;NA;NA
ENSDARG00000074604;phc3;SAMD1;ENSG00000141858;    90378
ENSDARG00000105583;si:dkeyp-75h12.7;NA;NA;NA
ENSDARG00000101116;vps33a;VPS33A;ENSG00000139719;    65082
ENSDARG00000101116;vps33a;AC048338.1;ENSG00000256861;NA
ENSDARG00000058015;ano3;ANO3;ENSG00000134343;    63982
ENSDARG00000037633;leng1;LENG1;ENSG00000105617;    79165
ENSDARG00000008403;phospho1;PHOSPHO1;ENSG00000173868;   162466
ENSDARG00000094753;si:dkey-71d15.2;NA;NA;NA
ENSDARG00000070828;actl6a;ACTL6A;ENSG00000136518;       86
ENSDARG00000033437;rps6ka1;RPS6KA1;ENSG00000117676;     6195
ENSDARG00000012051;mettl21a;METTL21A;ENSG00000144401;   151194
ENSDARG00000062178;ripor1;RIPOR1;ENSG00000039523;    79567
ENSDARG00000036767;urgcp;URGCP;ENSG00000106608;    55665
ENSDARG00000089413;mbpb;MBP;ENSG00000197971;     4155
ENSDARG00000067723;tank;TANK;ENSG00000136560;    10010
ENSDARG00000021140;pabpc1b;PABPC1L2B;ENSG00000184388;   645974
ENSDARG00000021140;pabpc1b;PABPC1L2A;ENSG00000186288;   340529
ENSDARG00000061400;csgalnact2;CSGALNACT2;ENSG00000169826;    55454
ENSDARG00000099140;tradv25.0.3;NA;NA;NA
ENSDARG00000102787;fam193a;FAM193A;ENSG00000125386;     8603
ENSDARG00000074255;micu3b;MICU3;ENSG00000155970;   286097
ENSDARG00000037159;oprd1b;OPRD1;ENSG00000116329;     4985
ENSDARG00000095259;tmem119a;NA;NA;NA
ENSDARG00000101738;tradv24.0.5;NA;NA;NA
ENSDARG00000038281;natd1;NATD1;ENSG00000274180;   256302
ENSDARG00000091402;eif2b1;EIF2B1;ENSG00000111361;     1967
ENSDARG00000003769;tada2b;TADA2B;ENSG00000173011;    93624
ENSDARG00000097158;BX294100.1;NA;NA;NA
ENSDARG00000076509;polr2d;POLR2D;ENSG00000144231;     5433
ENSDARG00000079578;rbpms2b;RBPMS2;ENSG00000166831;   348093
ENSDARG00000096381;neu3.4;NEU3;ENSG00000162139;    10825
ENSDARG00000091657;CT573256.1;NA;NA;NA
ENSDARG00000093297;CU570889.1;NA;NA;NA
ENSDARG00000057210;has3;HAS3;ENSG00000103044;     3038
ENSDARG00000058685;si:dkey-204a24.11;URGCP;ENSG00000106608;    55665
ENSDARG00000112450;si:ch211-238e22.2;NA;NA;NA
ENSDARG00000008966;tbl1xr1b;NA;NA;NA
ENSDARG00000036214;dazl;DAZL;ENSG00000092345;     1618
ENSDARG00000036214;dazl;DAZ2;ENSG00000205944;    57055
ENSDARG00000036214;dazl;DAZ1;ENSG00000188120;     1617
ENSDARG00000036214;dazl;DAZ3;ENSG00000187191;    57054
ENSDARG00000036214;dazl;DAZ4;ENSG00000205916;    57135
ENSDARG00000103434;FP074902.1;NA;NA;NA
ENSDARG00000089212;htr3a;HTR3A;ENSG00000166736;     3359
ENSDARG00000092834;si:ch211-191d15.2;LRG1;ENSG00000171236;   116844
ENSDARG00000092834;si:ch211-191d15.2;LRRC26;ENSG00000184709;   389816
ENSDARG00000092834;si:ch211-191d15.2;LGI1;ENSG00000108231;     9211
ENSDARG00000092834;si:ch211-191d15.2;CHADL;ENSG00000100399;   150356
ENSDARG00000092834;si:ch211-191d15.2;CHAD;ENSG00000136457;     1101
ENSDARG00000092834;si:ch211-191d15.2;LGI4;ENSG00000153902;   163175
ENSDARG00000095402;BX897741.1;NA;NA;NA
ENSDARG00000095970;CU856621.2;NA;NA;NA
ENSDARG00000008068;tma16;TMA16;ENSG00000198498;    55319
ENSDARG00000062960;armc10;ARMCX5;ENSG00000125962;    64860
ENSDARG00000062960;armc10;GPRASP2;ENSG00000158301;   114928
ENSDARG00000062960;armc10;GPRASP2;ENSG00000158301;100528062
ENSDARG00000062960;armc10;ARMCX1;ENSG00000126947;    51309
ENSDARG00000062960;armc10;ARMC10;ENSG00000170632;    83787
ENSDARG00000062960;armc10;BHLHB9;ENSG00000198908;    80823
ENSDARG00000062960;armc10;ARMCX5-GPRASP2;ENSG00000286237;100528062
ENSDARG00000062960;armc10;ARMCX6;ENSG00000198960;    54470
ENSDARG00000062960;armc10;ARMCX3;ENSG00000102401;    51566
ENSDARG00000062960;armc10;ARMC12;ENSG00000157343;   221481
ENSDARG00000062960;armc10;GPRASP1;ENSG00000198932;     9737
ENSDARG00000062960;armc10;ARMCX2;ENSG00000184867;     9823
ENSDARG00000062960;armc10;ARMCX4;ENSG00000196440;100131755
ENSDARG00000054261;taar20c;NA;NA;NA
ENSDARG00000079128;becn1;BECN2;ENSG00000196289;   441925
ENSDARG00000079128;becn1;BECN1;ENSG00000126581;     8678
ENSDARG00000059026;zgc:123217;PRSS42;ENSG00000178055;   339906
ENSDARG00000059026;zgc:123217;PRSS33;ENSG00000103355;   260429
ENSDARG00000059026;zgc:123217;TMPRSS12;ENSG00000186452;   283471
ENSDARG00000059026;zgc:123217;PRSS57;ENSG00000185198;   400668
ENSDARG00000059026;zgc:123217;PRSS27;ENSG00000172382;    83886
ENSDARG00000059026;zgc:123217;KLK15;ENSG00000174562;    55554
ENSDARG00000059026;zgc:123217;PRSS50;ENSG00000206549;NA
ENSDARG00000059026;zgc:123217;PRSS50;ENSG00000283706;    29122
ENSDARG00000059026;zgc:123217;PRSS48;ENSG00000189099;   345062
ENSDARG00000059026;zgc:123217;AC011473.4;ENSG00000269741;NA
ENSDARG00000059026;zgc:123217;KLK9;ENSG00000213022;   284366
ENSDARG00000059026;zgc:123217;PRSS37;ENSG00000165076;   136242
ENSDARG00000092319;BX323074.1;NA;NA;NA
ENSDARG00000094500;si:ch211-238e22.4;NA;NA;NA
ENSDARG00000096014;znf1146;NA;NA;NA
ENSDARG00000098512;si:ch73-215f7.1;NA;NA;NA
ENSDARG00000095012;AL953903.1;NA;NA;NA
ENSDARG00000087780;tiam2a;TIAM2;ENSG00000146426;    26230
ENSDARG00000115628;CR293532.1;NA;NA;NA
ENSDARG00000092012;BX530407.1;NA;NA;NA
ENSDARG00000070892;si:ch211-262h13.5;NA;NA;NA
ENSDARG00000093696;BX255917.1;NA;NA;NA
ENSDARG00000108340;si:ch211-283g2.2;NA;NA;NA
ENSDARG00000042172;c7a;C7;ENSG00000112936;      730
ENSDARG00000111901;taar20c1;NA;NA;NA
ENSDARG00000096914;CR391963.2;NA;NA;NA
ENSDARG00000007184;zbtb16a;ZBTB16;ENSG00000109906;     7704
ENSDARG00000004415;tcf7l2;TCF7L2;ENSG00000148737;     6934
ENSDARG00000099355;BX890548.1;NA;NA;NA
ENSDARG00000114293;BX530407.8;NA;NA;NA
ENSDARG00000020645;slc7a3a;SLC7A3;ENSG00000165349;    84889
ENSDARG00000034043;irx5a;IRX5;ENSG00000176842;    10265
ENSDARG00000105381;CR555293.1;NA;NA;NA
ENSDARG00000093068;c3b.1;C3;ENSG00000125730;      718
ENSDARG00000109978;taar20u;NA;NA;NA
ENSDARG00000043847;tmem244;TMEM244;ENSG00000203756;   253582
ENSDARG00000095437;si:dkeyp-117b11.3;NA;NA;NA
ENSDARG00000039872;lamtor2;LAMTOR2;ENSG00000116586;    28956
ENSDARG00000013351;cirbpb;NA;NA;NA
ENSDARG00000092288;AL954142.1;NA;NA;NA
ENSDARG00000103639;si:dkey-36i7.3;NA;NA;NA
ENSDARG00000045228;stub1;STUB1;ENSG00000103266;    10273
ENSDARG00000061436;col6a2;COL6A2;ENSG00000142173;     1292
ENSDARG00000031956;tmem63a;TMEM63A;ENSG00000196187;     9725
ENSDARG00000105614;si:ch211-212k18.13;GIMAP1;ENSG00000213203;   170575
ENSDARG00000105614;si:ch211-212k18.13;GIMAP2;ENSG00000106560;    26157
ENSDARG00000105614;si:ch211-212k18.13;GIMAP4;ENSG00000133574;    55303
ENSDARG00000105614;si:ch211-212k18.13;GIMAP6;ENSG00000133561;   474344
ENSDARG00000016854;neurod2;NEUROD2;ENSG00000171532;     4761
ENSDARG00000095035;taar20t;NA;NA;NA
ENSDARG00000009782;myh11a;MYH11;ENSG00000133392;     4629
ENSDARG00000079111;actc1c;NA;NA;NA
ENSDARG00000023214;mob2a;MOB2;ENSG00000182208;    81532
ENSDARG00000055705;f5;F5;ENSG00000198734;     2153
ENSDARG00000007108;lipia;LIPH;ENSG00000163898;   200879
ENSDARG00000096287;BX510989.2;NA;NA;NA
ENSDARG00000002006;rxrbb;RXRB;ENSG00000204231;     6257
ENSDARG00000039726;zgc:123321;YIPF7;ENSG00000177752;   285525
ENSDARG00000095869;AL845419.1;NA;NA;NA
ENSDARG00000054963;alg1;ALG1L2;ENSG00000251287;   644974
ENSDARG00000054963;alg1;ALG1;ENSG00000033011;    56052
ENSDARG00000054963;alg1;ALG1L;ENSG00000189366;   200810
ENSDARG00000014657;zgc:171731;NA;NA;NA
ENSDARG00000105586;BX255967.1;NA;NA;NA
ENSDARG00000058178;zdhhc20b;ZDHHC20;ENSG00000180776;   253832
ENSDARG00000055506;si:ch211-37e10.1;NA;NA;NA
ENSDARG00000042637;tert;TERT;ENSG00000164362;     7015
ENSDARG00000018110;pak4;PAK4;ENSG00000130669;    10298
ENSDARG00000025983;l3mbtl3;L3MBTL3;ENSG00000198945;    84456
ENSDARG00000036247;tmem144b;TMEM144;ENSG00000164124;    55314
ENSDARG00000091411;si:ch211-214p13.9;NA;NA;NA
ENSDARG00000039266;rbm25a;RBM25;ENSG00000119707;    58517
ENSDARG00000086744;znf1152;NA;NA;NA
ENSDARG00000001498;skap1;SKAP1;ENSG00000141293;     8631
ENSDARG00000041407;rmdn3;RMDN3;ENSG00000137824;    55177
ENSDARG00000086017;zgc:153681;NXF5;ENSG00000126952;    55998
ENSDARG00000086017;zgc:153681;NXF2;ENSG00000269405;    56001
ENSDARG00000086017;zgc:153681;NXF2B;ENSG00000269437;   728343
ENSDARG00000086017;zgc:153681;NXF1;ENSG00000162231;    10482
ENSDARG00000086017;zgc:153681;NXF3;ENSG00000147206;    56000
ENSDARG00000116117;si:dkey-40n15.1;NA;NA;NA
ENSDARG00000078016;dtx4;DTX4;ENSG00000110042;    23220
ENSDARG00000010784;ppp1r12a;PPP1R12A;ENSG00000058272;     4659
ENSDARG00000040534;epcam;EPCAM;ENSG00000119888;     4072
ENSDARG00000040534;epcam;TACSTD2;ENSG00000184292;     4070
ENSDARG00000058285;cpt1b;CPT1B;ENSG00000205560;     1375
ENSDARG00000093618;si:dkey-45h7.1;NA;NA;NA
ENSDARG00000109778;BX530407.5;NA;NA;NA
ENSDARG00000034215;rab42a;NA;NA;NA
ENSDARG00000058381;zgc:171775;NA;NA;NA
ENSDARG00000013222;FP016062.1;SLC35A3;ENSG00000117620;    23443
ENSDARG00000034470;aldoab;ALDOA;ENSG00000149925;      226
ENSDARG00000034470;aldoab;AC093512.2;ENSG00000285043;112694756
ENSDARG00000078050;phf19;PHF19;ENSG00000119403;    26147
ENSDARG00000054744;si:ch211-244e12.7;NA;NA;NA
ENSDARG00000022951;pth2;PTH2;ENSG00000142538;   113091
ENSDARG00000069313;oxa1l;OXA1L;ENSG00000155463;     5018
ENSDARG00000096991;CR847968.1;NA;NA;NA
ENSDARG00000098786;rangrf;RANGRF;ENSG00000108961;    29098
ENSDARG00000105364;si:ch73-223f5.1;NA;NA;NA
ENSDARG00000019420;etnk1;ETNK1;ENSG00000139163;    55500
ENSDARG00000091813;si:dkey-21a6.5;NA;NA;NA
ENSDARG00000077828;slc29a3;SLC29A3;ENSG00000198246;    55315
ENSDARG00000094961;BX530407.3;NA;NA;NA
ENSDARG00000029663;rab1ab;NA;NA;NA
ENSDARG00000036051;irx4b;NA;NA;NA
ENSDARG00000095060;or127-1;NA;NA;NA
ENSDARG00000055743;ankrd54;ANKRD54;ENSG00000100124;   129138
ENSDARG00000104804;si:ch211-238e22.8;NA;NA;NA
ENSDARG00000098635;irf2bp2b;IRF2BP2;ENSG00000168264;   359948
ENSDARG00000045737;guca1g;GUCA1C;ENSG00000138472;     9626
ENSDARG00000045737;guca1g;HPCAL4;ENSG00000116983;    51440
ENSDARG00000023152;wdr73;WDR73;ENSG00000177082;    84942
ENSDARG00000105493;si:ch73-223f5.2;NA;NA;NA
ENSDARG00000002988;tnnt2d;TNNT2;ENSG00000118194;     7139
ENSDARG00000018073;mrps22;MRPS22;ENSG00000175110;    56945
ENSDARG00000098987;znf1071;NA;NA;NA
ENSDARG00000096215;CR293502.1;NA;NA;NA
ENSDARG00000022218;uck1;UCK1;ENSG00000130717;    83549
ENSDARG00000063457;wash1;WASHC1;ENSG00000181404;100287171
ENSDARG00000092334;CR383672.1;NA;NA;NA
ENSDARG00000004658;zgc:101810;ACTL8;ENSG00000117148;    81569
ENSDARG00000004658;zgc:101810;ACTL7B;ENSG00000148156;    10880
ENSDARG00000004658;zgc:101810;ACTRT1;ENSG00000123165;   139741
ENSDARG00000004658;zgc:101810;ACTRT3;ENSG00000184378;    84517
ENSDARG00000004658;zgc:101810;ACTR1B;ENSG00000115073;    10120
ENSDARG00000004658;zgc:101810;ACTRT2;ENSG00000169717;   140625
ENSDARG00000004658;zgc:101810;ACTL10;ENSG00000182584;   170487
ENSDARG00000004658;zgc:101810;ACTL9;ENSG00000181786;   284382
ENSDARG00000068194;klf9;KLF9;ENSG00000119138;      687
ENSDARG00000075134;adgrf11;ADGRF1;ENSG00000153292;   266977
ENSDARG00000044540;fkbp2;AP001453.5;ENSG00000286264;NA
ENSDARG00000044540;fkbp2;FKBP2;ENSG00000173486;     2286
ENSDARG00000045306;slc51a;NA;NA;NA
ENSDARG00000086342;zgc:101566;NA;NA;NA
ENSDARG00000010021;grpel1;GRPEL1;ENSG00000109519;    80273
ENSDARG00000105331;BX569779.1;NA;NA;NA
ENSDARG00000054181;valopb;NA;NA;NA
ENSDARG00000101443;relch;RELCH;ENSG00000134444;    57614
ENSDARG00000070627;pimr60;NA;NA;NA
ENSDARG00000114702;FP074902.3;NA;NA;NA
ENSDARG00000096368;neu3.5;NEU3;ENSG00000162139;    10825
ENSDARG00000032816;tm7sf2;TM7SF2;ENSG00000149809;     7108
ENSDARG00000096704;BX001014.1;NA;NA;NA
ENSDARG00000068759;si:ch211-244o22.2;CDCA2;ENSG00000184661;   157313
ENSDARG00000095736;AL953903.3;NA;NA;NA
ENSDARG00000098045;CR751602.2;NA;NA;NA
ENSDARG00000019312;rab39ba;RAB39B;ENSG00000155961;   116442
ENSDARG00000088593;chst1;CHST1;ENSG00000175264;     8534
ENSDARG00000056594;irx1b;NA;NA;NA
ENSDARG00000096070;taar20i;NA;NA;NA
ENSDARG00000052697;fam172a;FAM172A;ENSG00000113391;    83989
ENSDARG00000087262;zgc:63568;ADH5;ENSG00000197894;      128
ENSDARG00000087262;zgc:63568;ADH7;ENSG00000196344;      131
ENSDARG00000087262;zgc:63568;ADH6;ENSG00000172955;      130
ENSDARG00000087262;zgc:63568;ADH1B;ENSG00000196616;      125
ENSDARG00000087262;zgc:63568;ADH1A;ENSG00000187758;      124
ENSDARG00000087262;zgc:63568;ADH1C;ENSG00000248144;      126
ENSDARG00000087262;zgc:63568;ADH4;ENSG00000198099;      127
ENSDARG00000096809;si:ch211-168b3.2;NA;NA;NA
ENSDARG00000021916;vax1;VAX1;ENSG00000148704;    11023
ENSDARG00000008723;prkcba;PRKCB;ENSG00000166501;     5579
ENSDARG00000036897;sgms2b;SGMS2;ENSG00000164023;   166929
ENSDARG00000012234;psme3;PSME3;ENSG00000131467;    10197
ENSDARG00000009299;dusp8a;DUSP8;ENSG00000184545;     1850
ENSDARG00000093939;BX004770.1;NA;NA;NA
ENSDARG00000099969;zgc:152863;NA;NA;NA
ENSDARG00000034396;mars;MARS;ENSG00000166986;     4141
ENSDARG00000016541;sash3;SASH3;ENSG00000122122;    54440
ENSDARG00000096667;hemgn;NA;NA;NA
ENSDARG00000068655;dnlz;DNLZ;ENSG00000213221;   728489
ENSDARG00000055443;zcchc7;ZCCHC7;ENSG00000147905;    84186
ENSDARG00000037574;rps6kal;RPS6KA6;ENSG00000072133;    27330
ENSDARG00000033056;zgc:171927;NA;NA;NA
ENSDARG00000095864;ftr59;RFPL2;ENSG00000128253;    10739
ENSDARG00000095864;ftr59;RFPL3;ENSG00000128276;    10738
ENSDARG00000095864;ftr59;RFPL1;ENSG00000128250;     5988
ENSDARG00000095864;ftr59;RFPL4A;ENSG00000223638;   342931
ENSDARG00000095864;ftr59;RFPL4AL1;ENSG00000229292;   729974
ENSDARG00000095864;ftr59;AL365214.3;ENSG00000281613;NA
ENSDARG00000095864;ftr59;RFPL4B;ENSG00000251258;   442247
ENSDARG00000017340;uts2b;UTS2;ENSG00000049247;    10911
ENSDARG00000079745;si:ch211-166a6.5;NA;NA;NA
ENSDARG00000104046;tradv23.0.2;NA;NA;NA
ENSDARG00000096154;CU695141.1;NA;NA;NA
ENSDARG00000030786;mpi;MPI;ENSG00000178802;     4351
ENSDARG00000029406;h2afx;NA;NA;NA
ENSDARG00000030938;fermt3b;FERMT3;ENSG00000149781;    83706
ENSDARG00000075849;prr12b;PRR12;ENSG00000126464;    57479
ENSDARG00000052480;pdcd11;PDCD11;ENSG00000148843;    22984
ENSDARG00000044261;si:ch211-243g18.2;NA;NA;NA
ENSDARG00000027381;ccdc171;NA;NA;NA
ENSDARG00000004587;kat5a;NA;NA;NA
ENSDARG00000024278;adh8b;ADH5;ENSG00000197894;      128
ENSDARG00000024278;adh8b;ADH7;ENSG00000196344;      131
ENSDARG00000024278;adh8b;ADH6;ENSG00000172955;      130
ENSDARG00000024278;adh8b;ADH1B;ENSG00000196616;      125
ENSDARG00000024278;adh8b;ADH1A;ENSG00000187758;      124
ENSDARG00000024278;adh8b;ADH1C;ENSG00000248144;      126
ENSDARG00000024278;adh8b;ADH4;ENSG00000198099;      127
ENSDARG00000068263;csf1b;CSF1;ENSG00000184371;     1435
ENSDARG00000096365;si:ch211-195m9.3;NA;NA;NA
ENSDARG00000057429;arg1;ARG1;ENSG00000118520;      383
ENSDARG00000100936;CR790368.1;NA;NA;NA
ENSDARG00000060395;si:dkey-57k2.7;AC236972.4;ENSG00000278803;NA
ENSDARG00000060395;si:dkey-57k2.7;PWWP3B;ENSG00000157502;   139221
ENSDARG00000060395;si:dkey-57k2.7;PWWP3A;ENSG00000160953;    84939
ENSDARG00000092896;si:ch211-67f24.7;NA;NA;NA
ENSDARG00000044437;cdca5;CDCA5;ENSG00000146670;   113130
ENSDARG00000020345;clasp2;CLASP2;ENSG00000163539;    23122
ENSDARG00000101223;si:ch211-229l10.11;NA;NA;NA
ENSDARG00000070579;ggact.3;GGACT;ENSG00000134864;    87769
ENSDARG00000008107;src;SRC;ENSG00000197122;     6714
ENSDARG00000076308;pdp1;PDP1;ENSG00000164951;    54704
ENSDARG00000105797;si:ch1073-166e24.4;NA;NA;NA
ENSDARG00000058088;aifm1;AIFM1;ENSG00000156709;     9131
ENSDARG00000070458;zgc:153292;ARL14EPL;ENSG00000268223;   644100
ENSDARG00000070458;zgc:153292;THAP6;ENSG00000174796;   152815
ENSDARG00000070458;zgc:153292;AC073612.1;ENSG00000258064;NA
ENSDARG00000070458;zgc:153292;THAP2;ENSG00000173451;    83591
ENSDARG00000063663;clp1;CLP1;ENSG00000172409;    10978
ENSDARG00000078179;fndc3ba;FNDC3B;ENSG00000075420;    64778
ENSDARG00000093773;si:ch1073-296i8.2;TREX2;ENSG00000183479;    11219
ENSDARG00000093773;si:ch1073-296i8.2;TREX1;ENSG00000213689;    11277
ENSDARG00000027236;rs1a;NA;NA;NA
ENSDARG00000105707;or121-1;NA;NA;NA
ENSDARG00000102228;si:dkey-171c9.3;NA;NA;NA
ENSDARG00000060515;zdhhc9;ZDHHC9;ENSG00000188706;    51114
ENSDARG00000038248;ggact.2;GGACT;ENSG00000134864;    87769
ENSDARG00000039130;cdkn3;CDKN3;ENSG00000100526;     1033
ENSDARG00000040162;zgc:165461;FGFBP3;ENSG00000174721;   143282
ENSDARG00000087761;or122-1;NA;NA;NA
ENSDARG00000063167;chkb;CHKB;ENSG00000100288;     1120
ENSDARG00000063167;chkb;CHKB-CPT1B;ENSG00000254413;NA
ENSDARG00000063583;map2k4a;MAP2K4;ENSG00000065559;     6416
ENSDARG00000094102;BX248118.1;NA;NA;NA
ENSDARG00000019613;ip6k2b;IP6K2;ENSG00000068745;    51447
ENSDARG00000061562;tmem121aa;TMEM121;ENSG00000184986;    80757
ENSDARG00000096554;si:dkey-25o16.4;NA;NA;NA
ENSDARG00000019185;slain1a;SLAIN1;ENSG00000139737;   122060
ENSDARG00000034855;ccnb3;CCNB3;ENSG00000147082;    85417
ENSDARG00000040248;crata;CRAT;ENSG00000095321;     1384
ENSDARG00000077648;si:ch211-42i9.8;FNIP2;ENSG00000052795;    57600
ENSDARG00000075980;tmem125b;TMEM125;ENSG00000179178;   128218
ENSDARG00000017579;si:ch211-195b15.7;NA;NA;NA
ENSDARG00000092551;si:dkey-56e3.2;NA;NA;NA
ENSDARG00000078509;socs4;SOCS4;ENSG00000180008;   122809
ENSDARG00000004594;znf800a;ZNF800;ENSG00000048405;   168850
ENSDARG00000038969;zgc:113142;NA;NA;NA
ENSDARG00000054033;hoxb1b;HOXB1;ENSG00000120094;     3211
ENSDARG00000077405;psip1b;PSIP1;ENSG00000164985;    11168
ENSDARG00000109844;BX901962.2;NA;NA;NA
ENSDARG00000020191;ppef1;PPEF1;ENSG00000086717;     5475
ENSDARG00000039263;zbtb48;ZBTB48;ENSG00000204859;     3104
ENSDARG00000112541;znf1093;NA;NA;NA
ENSDARG00000055052;map2;NA;NA;NA
ENSDARG00000043220;kcnh5a;KCNH5;ENSG00000140015;    27133
ENSDARG00000097320;CR848791.3;NA;NA;NA
ENSDARG00000096580;BX323590.3;NA;NA;NA
ENSDARG00000074719;rab38c;NA;NA;NA
ENSDARG00000062016;vps51;VPS51;ENSG00000149823;      738
ENSDARG00000090946;si:zfos-364h11.2;NA;NA;NA
ENSDARG00000030632;ccdc3b;NA;NA;NA
ENSDARG00000071005;ppp1r3ca;PPP1R3C;ENSG00000119938;     5507
ENSDARG00000071010;tuft1b;NA;NA;NA
ENSDARG00000038786;smarcd3a;SMARCD3;ENSG00000082014;     6604
ENSDARG00000099455;ogt.1;OGT;ENSG00000147162;     8473
ENSDARG00000041199;alg12;ALG12;ENSG00000182858;    79087
ENSDARG00000090973;si:dkey-264d12.1;NA;NA;NA
ENSDARG00000058030;hspa14;HSPA14;ENSG00000284024;    51182
ENSDARG00000058030;hspa14;HSPA14;ENSG00000187522;    51182
ENSDARG00000029764;mef2ca;MEF2C;ENSG00000081189;     4208
ENSDARG00000031886;ift140;IFT140;ENSG00000187535;     9742
ENSDARG00000097622;si:dkey-42p14.6;NA;NA;NA
ENSDARG00000086130;si:ch211-42i6.2;NA;NA;NA
ENSDARG00000077072;si:ch73-280o22.2;NA;NA;NA
ENSDARG00000039881;cemip;CEMIP;ENSG00000103888;    57214
ENSDARG00000001169;hsd17b8;HSD17B8;ENSG00000204228;     7923
ENSDARG00000061647;nrxn1a;NA;NA;NA
ENSDARG00000100221;BX511018.2;NA;NA;NA
ENSDARG00000040334;mat2aa;MAT2A;ENSG00000168906;     4144
ENSDARG00000092825;si:dkey-42p14.3;EFCAB10;ENSG00000185055;100130771
ENSDARG00000077751;nol9;NOL9;ENSG00000162408;    79707
ENSDARG00000060921;pla2g6;PLA2G6;ENSG00000184381;     8398
ENSDARG00000043317;kita;KIT;ENSG00000157404;     3815
ENSDARG00000018688;elk3;ELK3;ENSG00000111145;     2004
ENSDARG00000037245;trmo;TRMO;ENSG00000136932;    51531
ENSDARG00000088234;si:ch211-217k17.12;NA;NA;NA
ENSDARG00000098727;BX511018.1;NA;NA;NA
ENSDARG00000017180;npc1;NPC1;ENSG00000141458;     4864
ENSDARG00000103586;si:dkey-65j6.2;KIAA1755;ENSG00000149633;    85449
ENSDARG00000103586;si:dkey-65j6.2;ARHGEF40;ENSG00000165801;    55701
ENSDARG00000103586;si:dkey-65j6.2;PLEKHG2;ENSG00000090924;    64857
ENSDARG00000075307;kcnq2a;KCNQ2;ENSG00000075043;     3785
ENSDARG00000041133;rapsn;RAPSN;ENSG00000165917;     5913
